q1_neighbor_count,q2_neighbor_count,min_neighbor_count,max_neighbor_count,mean_neighbor_count,sum_neighbor_count,diff_neighbor_count,shared_neighbor_count
1,6,1,6,3.5,7,5,0
1,14,1,14,7.5,15,13,0
1,8,1,8,4.5,9,7,0
43,22,22,43,32.5,65,21,20
9,9,9,9,9.0,18,0,8
5,1,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
2,6,2,6,4.0,8,4,0
30,41,30,41,35.5,71,11,26
4,1,1,4,2.5,5,3,0
4,4,4,4,4.0,8,0,2
7,1,1,7,4.0,8,6,0
1,10,1,10,5.5,11,9,0
5,1,1,5,3.0,6,4,0
5,8,5,8,6.5,13,3,4
1,5,1,5,3.0,6,4,0
26,22,22,26,24.0,48,4,20
19,12,12,19,15.5,31,7,7
1,6,1,6,3.5,7,5,0
23,14,14,23,18.5,37,9,12
12,14,12,14,13.0,26,2,9
4,4,4,4,4.0,8,0,3
6,7,6,7,6.5,13,1,5
12,1,1,12,6.5,13,11,0
4,1,1,4,2.5,5,3,0
4,5,4,5,4.5,9,1,3
4,1,1,4,2.5,5,3,0
5,4,4,5,4.5,9,1,3
11,8,8,11,9.5,19,3,7
10,3,3,10,6.5,13,7,1
8,12,8,12,10.0,20,4,6
12,14,12,14,13.0,26,2,11
3,8,3,8,5.5,11,5,2
4,1,1,4,2.5,5,3,0
20,20,20,20,20.0,40,0,18
14,1,1,14,7.5,15,13,0
6,3,3,6,4.5,9,3,2
25,12,12,25,18.5,37,13,11
8,7,7,8,7.5,15,1,5
23,17,17,23,20.0,40,6,15
13,23,13,23,18.0,36,10,12
6,8,6,8,7.0,14,2,5
10,9,9,10,9.5,19,1,6
14,22,14,22,18.0,36,8,13
10,1,1,10,5.5,11,9,0
11,6,6,11,8.5,17,5,5
6,8,6,8,7.0,14,2,0
5,4,4,5,4.5,9,1,3
29,27,27,29,28.0,56,2,25
13,5,5,13,9.0,18,8,2
5,10,5,10,7.5,15,5,3
19,15,15,19,17.0,34,4,9
32,24,24,32,28.0,56,8,23
7,1,1,7,4.0,8,6,0
27,21,21,27,24.0,48,6,19
6,5,5,6,5.5,11,1,0
4,4,4,4,4.0,8,0,3
4,1,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
8,4,4,8,6.0,12,4,0
37,26,26,37,31.5,63,11,23
1,6,1,6,3.5,7,5,0
1,6,1,6,3.5,7,5,0
15,8,8,15,11.5,23,7,6
4,1,1,4,2.5,5,3,0
2,6,2,6,4.0,8,4,0
1,4,1,4,2.5,5,3,0
6,4,4,6,5.0,10,2,2
4,1,1,4,2.5,5,3,0
14,1,1,14,7.5,15,13,0
4,2,2,4,3.0,6,2,0
5,1,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
2,4,2,4,3.0,6,2,1
6,3,3,6,4.5,9,3,0
4,4,4,4,4.0,8,0,3
4,6,4,6,5.0,10,2,0
5,1,1,5,3.0,6,4,0
5,9,5,9,7.0,14,4,3
11,7,7,11,9.0,18,4,6
13,2,2,13,7.5,15,11,0
1,5,1,5,3.0,6,4,0
1,35,1,35,18.0,36,34,0
6,6,6,6,6.0,12,0,5
1,8,1,8,4.5,9,7,0
5,4,4,5,4.5,9,1,0
9,9,9,9,9.0,18,0,7
1,7,1,7,4.0,8,6,0
1,9,1,9,5.0,10,8,0
2,10,2,10,6.0,12,8,1
1,4,1,4,2.5,5,3,0
3,8,3,8,5.5,11,5,2
5,1,1,5,3.0,6,4,0
1,5,1,5,3.0,6,4,0
37,41,37,41,39.0,78,4,28
4,1,1,4,2.5,5,3,0
8,4,4,8,6.0,12,4,1
4,4,4,4,4.0,8,0,3
1,4,1,4,2.5,5,3,0
8,1,1,8,4.5,9,7,0
18,44,18,44,31.0,62,26,15
22,33,22,33,27.5,55,11,20
13,13,13,13,13.0,26,0,12
5,2,2,5,3.5,7,3,1
6,6,6,6,6.0,12,0,5
2,4,2,4,3.0,6,2,1
4,1,1,4,2.5,5,3,0
1,6,1,6,3.5,7,5,0
1,15,1,15,8.0,16,14,0
11,19,11,19,15.0,30,8,8
1,105,1,105,53.0,106,104,0
6,1,1,6,3.5,7,5,0
6,6,6,6,6.0,12,0,2
2,4,2,4,3.0,6,2,1
13,14,13,14,13.5,27,1,9
15,1,1,15,8.0,16,14,0
8,8,8,8,8.0,16,0,7
37,27,27,37,32.0,64,10,19
1,5,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
1,18,1,18,9.5,19,17,0
5,1,1,5,3.0,6,4,0
3,10,3,10,6.5,13,7,2
2,4,2,4,3.0,6,2,0
17,7,7,17,12.0,24,10,6
6,7,6,7,6.5,13,1,3
5,5,5,5,5.0,10,0,4
1,26,1,26,13.5,27,25,0
4,3,3,4,3.5,7,1,2
1,5,1,5,3.0,6,4,0
11,1,1,11,6.0,12,10,0
16,20,16,20,18.0,36,4,10
5,6,5,6,5.5,11,1,4
2,6,2,6,4.0,8,4,1
35,19,19,35,27.0,54,16,16
8,7,7,8,7.5,15,1,6
6,6,6,6,6.0,12,0,5
11,7,7,11,9.0,18,4,6
12,9,9,12,10.5,21,3,7
4,1,1,4,2.5,5,3,0
7,1,1,7,4.0,8,6,0
19,25,19,25,22.0,44,6,13
17,13,13,17,15.0,30,4,12
39,35,35,39,37.0,74,4,32
2,7,2,7,4.5,9,5,1
2,4,2,4,3.0,6,2,1
8,1,1,8,4.5,9,7,0
14,46,14,46,30.0,60,32,10
1,105,1,105,53.0,106,104,0
1,12,1,12,6.5,13,11,0
1,4,1,4,2.5,5,3,0
8,11,8,11,9.5,19,3,1
19,19,19,19,19.0,38,0,18
6,5,5,6,5.5,11,1,4
5,1,1,5,3.0,6,4,0
5,20,5,20,12.5,25,15,1
13,15,13,15,14.0,28,2,9
1,5,1,5,3.0,6,4,0
42,51,42,51,46.5,93,9,25
19,16,16,19,17.5,35,3,14
3,15,3,15,9.0,18,12,0
15,13,13,15,14.0,28,2,12
1,15,1,15,8.0,16,14,0
6,1,1,6,3.5,7,5,0
30,24,24,30,27.0,54,6,23
4,1,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
7,16,7,16,11.5,23,9,5
4,1,1,4,2.5,5,3,0
22,24,22,24,23.0,46,2,19
4,4,4,4,4.0,8,0,3
30,33,30,33,31.5,63,3,8
7,1,1,7,4.0,8,6,0
9,2,2,9,5.5,11,7,1
30,40,30,40,35.0,70,10,26
5,1,1,5,3.0,6,4,0
1,7,1,7,4.0,8,6,0
5,5,5,5,5.0,10,0,4
2,4,2,4,3.0,6,2,1
1,4,1,4,2.5,5,3,0
11,7,7,11,9.0,18,4,5
4,1,1,4,2.5,5,3,0
7,6,6,7,6.5,13,1,5
24,20,20,24,22.0,44,4,19
1,12,1,12,6.5,13,11,0
9,1,1,9,5.0,10,8,0
2,7,2,7,4.5,9,5,1
8,5,5,8,6.5,13,3,3
7,5,5,7,6.0,12,2,4
6,1,1,6,3.5,7,5,0
13,27,13,27,20.0,40,14,12
38,25,25,38,31.5,63,13,15
1,5,1,5,3.0,6,4,0
4,4,4,4,4.0,8,0,3
12,13,12,13,12.5,25,1,11
23,22,22,23,22.5,45,1,21
4,1,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
10,8,8,10,9.0,18,2,7
4,4,4,4,4.0,8,0,3
4,1,1,4,2.5,5,3,0
6,17,6,17,11.5,23,11,4
9,8,8,9,8.5,17,1,0
5,1,1,5,3.0,6,4,0
14,8,8,14,11.0,22,6,6
10,15,10,15,12.5,25,5,5
1,5,1,5,3.0,6,4,0
5,1,1,5,3.0,6,4,0
1,6,1,6,3.5,7,5,0
37,17,17,37,27.0,54,20,15
17,31,17,31,24.0,48,14,14
37,28,28,37,32.5,65,9,21
31,44,31,44,37.5,75,13,26
3,4,3,4,3.5,7,1,2
32,37,32,37,34.5,69,5,25
1,7,1,7,4.0,8,6,0
19,22,19,22,20.5,41,3,18
11,8,8,11,9.5,19,3,6
1,4,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
1,22,1,22,11.5,23,21,0
6,7,6,7,6.5,13,1,5
21,21,21,21,21.0,42,0,20
1,4,1,4,2.5,5,3,0
3,7,3,7,5.0,10,4,2
8,8,8,8,8.0,16,0,7
7,10,7,10,8.5,17,3,4
4,6,4,6,5.0,10,2,3
4,5,4,5,4.5,9,1,3
6,3,3,6,4.5,9,3,1
4,1,1,4,2.5,5,3,0
4,4,4,4,4.0,8,0,3
2,5,2,5,3.5,7,3,1
23,24,23,24,23.5,47,1,20
6,9,6,9,7.5,15,3,5
2,8,2,8,5.0,10,6,0
4,2,2,4,3.0,6,2,0
4,1,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
13,20,13,20,16.5,33,7,12
4,3,3,4,3.5,7,1,2
29,12,12,29,20.5,41,17,11
10,7,7,10,8.5,17,3,5
18,26,18,26,22.0,44,8,16
27,24,24,27,25.5,51,3,23
5,6,5,6,5.5,11,1,0
7,9,7,9,8.0,16,2,6
9,11,9,11,10.0,20,2,8
2,22,2,22,12.0,24,20,0
8,6,6,8,7.0,14,2,5
6,9,6,9,7.5,15,3,5
5,1,1,5,3.0,6,4,0
22,38,22,38,30.0,60,16,20
6,1,1,6,3.5,7,5,0
9,9,9,9,9.0,18,0,8
11,6,6,11,8.5,17,5,4
4,11,4,11,7.5,15,7,0
5,6,5,6,5.5,11,1,3
10,13,10,13,11.5,23,3,9
7,10,7,10,8.5,17,3,5
5,4,4,5,4.5,9,1,3
7,4,4,7,5.5,11,3,3
17,7,7,17,12.0,24,10,5
20,18,18,20,19.0,38,2,16
6,1,1,6,3.5,7,5,0
1,8,1,8,4.5,9,7,0
40,31,31,40,35.5,71,9,23
9,5,5,9,7.0,14,4,1
6,5,5,6,5.5,11,1,3
40,41,40,41,40.5,81,1,39
7,9,7,9,8.0,16,2,6
6,5,5,6,5.5,11,1,3
7,10,7,10,8.5,17,3,4
21,25,21,25,23.0,46,4,20
5,23,5,23,14.0,28,18,3
1,8,1,8,4.5,9,7,0
13,12,12,13,12.5,25,1,10
5,7,5,7,6.0,12,2,4
1,15,1,15,8.0,16,14,0
15,8,8,15,11.5,23,7,4
8,9,8,9,8.5,17,1,7
31,31,31,31,31.0,62,0,28
6,8,6,8,7.0,14,2,5
1,4,1,4,2.5,5,3,0
5,9,5,9,7.0,14,4,0
7,7,7,7,7.0,14,0,5
4,1,1,4,2.5,5,3,0
16,17,16,17,16.5,33,1,8
29,22,22,29,25.5,51,7,21
5,2,2,5,3.5,7,3,1
49,41,41,49,45.0,90,8,40
5,5,5,5,5.0,10,0,4
6,1,1,6,3.5,7,5,0
6,1,1,6,3.5,7,5,0
1,6,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
5,17,5,17,11.0,22,12,4
8,8,8,8,8.0,16,0,7
38,49,38,49,43.5,87,11,36
22,7,7,22,14.5,29,15,6
20,18,18,20,19.0,38,2,17
6,19,6,19,12.5,25,13,0
1,31,1,31,16.0,32,30,0
10,8,8,10,9.0,18,2,7
5,1,1,5,3.0,6,4,0
4,3,3,4,3.5,7,1,2
14,18,14,18,16.0,32,4,13
9,9,9,9,9.0,18,0,6
1,6,1,6,3.5,7,5,0
8,1,1,8,4.5,9,7,0
1,8,1,8,4.5,9,7,0
8,6,6,8,7.0,14,2,5
8,1,1,8,4.5,9,7,0
1,5,1,5,3.0,6,4,0
5,4,4,5,4.5,9,1,3
5,1,1,5,3.0,6,4,0
9,6,6,9,7.5,15,3,5
4,1,1,4,2.5,5,3,0
9,8,8,9,8.5,17,1,3
24,18,18,24,21.0,42,6,16
1,7,1,7,4.0,8,6,0
5,1,1,5,3.0,6,4,0
25,10,10,25,17.5,35,15,4
4,2,2,4,3.0,6,2,0
2,27,2,27,14.5,29,25,0
1,12,1,12,6.5,13,11,0
5,1,1,5,3.0,6,4,0
18,16,16,18,17.0,34,2,14
1,6,1,6,3.5,7,5,0
6,7,6,7,6.5,13,1,5
1,10,1,10,5.5,11,9,0
1,18,1,18,9.5,19,17,0
1,11,1,11,6.0,12,10,0
7,9,7,9,8.0,16,2,6
4,2,2,4,3.0,6,2,1
1,6,1,6,3.5,7,5,0
6,1,1,6,3.5,7,5,0
5,1,1,5,3.0,6,4,0
16,17,16,17,16.5,33,1,13
1,6,1,6,3.5,7,5,0
7,11,7,11,9.0,18,4,6
7,5,5,7,6.0,12,2,4
14,12,12,14,13.0,26,2,9
1,6,1,6,3.5,7,5,0
6,1,1,6,3.5,7,5,0
19,18,18,19,18.5,37,1,15
1,12,1,12,6.5,13,11,0
1,4,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
13,16,13,16,14.5,29,3,10
1,4,1,4,2.5,5,3,0
4,4,4,4,4.0,8,0,3
4,1,1,4,2.5,5,3,0
4,4,4,4,4.0,8,0,3
24,27,24,27,25.5,51,3,20
9,19,9,19,14.0,28,10,7
5,1,1,5,3.0,6,4,0
4,5,4,5,4.5,9,1,0
3,5,3,5,4.0,8,2,2
1,5,1,5,3.0,6,4,0
9,9,9,9,9.0,18,0,6
5,1,1,5,3.0,6,4,0
9,3,3,9,6.0,12,6,0
2,9,2,9,5.5,11,7,0
5,1,1,5,3.0,6,4,0
6,1,1,6,3.5,7,5,0
5,1,1,5,3.0,6,4,0
1,15,1,15,8.0,16,14,0
6,7,6,7,6.5,13,1,5
4,5,4,5,4.5,9,1,3
1,8,1,8,4.5,9,7,0
8,7,7,8,7.5,15,1,6
29,1,1,29,15.0,30,28,0
5,5,5,5,5.0,10,0,2
6,1,1,6,3.5,7,5,0
1,5,1,5,3.0,6,4,0
5,1,1,5,3.0,6,4,0
45,25,25,45,35.0,70,20,22
1,4,1,4,2.5,5,3,0
19,20,19,20,19.5,39,1,18
5,1,1,5,3.0,6,4,0
6,4,4,6,5.0,10,2,3
8,11,8,11,9.5,19,3,6
26,26,26,26,26.0,52,0,25
11,28,11,28,19.5,39,17,6
2,6,2,6,4.0,8,4,0
11,11,11,11,11.0,22,0,10
17,5,5,17,11.0,22,12,4
11,36,11,36,23.5,47,25,0
6,3,3,6,4.5,9,3,2
1,4,1,4,2.5,5,3,0
11,11,11,11,11.0,22,0,7
4,1,1,4,2.5,5,3,0
4,4,4,4,4.0,8,0,2
4,2,2,4,3.0,6,2,1
1,11,1,11,6.0,12,10,0
5,6,5,6,5.5,11,1,4
4,1,1,4,2.5,5,3,0
13,13,13,13,13.0,26,0,11
2,18,2,18,10.0,20,16,0
1,21,1,21,11.0,22,20,0
11,1,1,11,6.0,12,10,0
1,5,1,5,3.0,6,4,0
11,11,11,11,11.0,22,0,9
7,7,7,7,7.0,14,0,6
4,9,4,9,6.5,13,5,1
5,7,5,7,6.0,12,2,4
10,1,1,10,5.5,11,9,0
21,26,21,26,23.5,47,5,16
5,8,5,8,6.5,13,3,0
4,1,1,4,2.5,5,3,0
7,7,7,7,7.0,14,0,5
1,6,1,6,3.5,7,5,0
4,6,4,6,5.0,10,2,1
47,22,22,47,34.5,69,25,20
2,10,2,10,6.0,12,8,0
7,7,7,7,7.0,14,0,6
20,20,20,20,20.0,40,0,19
1,5,1,5,3.0,6,4,0
1,14,1,14,7.5,15,13,0
18,13,13,18,15.5,31,5,11
4,3,3,4,3.5,7,1,2
4,4,4,4,4.0,8,0,1
5,5,5,5,5.0,10,0,4
3,6,3,6,4.5,9,3,2
6,5,5,6,5.5,11,1,0
14,20,14,20,17.0,34,6,10
5,5,5,5,5.0,10,0,3
8,9,8,9,8.5,17,1,2
13,13,13,13,13.0,26,0,12
4,5,4,5,4.5,9,1,3
6,3,3,6,4.5,9,3,0
19,23,19,23,21.0,42,4,17
5,1,1,5,3.0,6,4,0
13,12,12,13,12.5,25,1,11
1,5,1,5,3.0,6,4,0
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
6,7,6,7,6.5,13,1,5
2,4,2,4,3.0,6,2,0
5,1,1,5,3.0,6,4,0
7,1,1,7,4.0,8,6,0
8,9,8,9,8.5,17,1,3
11,1,1,11,6.0,12,10,0
27,29,27,29,28.0,56,2,25
4,1,1,4,2.5,5,3,0
13,10,10,13,11.5,23,3,9
2,20,2,20,11.0,22,18,0
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
2,4,2,4,3.0,6,2,1
1,13,1,13,7.0,14,12,0
4,1,1,4,2.5,5,3,0
2,56,2,56,29.0,58,54,0
4,2,2,4,3.0,6,2,0
2,4,2,4,3.0,6,2,1
5,2,2,5,3.5,7,3,1
1,4,1,4,2.5,5,3,0
11,13,11,13,12.0,24,2,10
5,1,1,5,3.0,6,4,0
14,5,5,14,9.5,19,9,1
15,12,12,15,13.5,27,3,11
9,9,9,9,9.0,18,0,8
29,33,29,33,31.0,62,4,20
22,10,10,22,16.0,32,12,9
2,4,2,4,3.0,6,2,1
4,1,1,4,2.5,5,3,0
1,5,1,5,3.0,6,4,0
3,8,3,8,5.5,11,5,2
5,4,4,5,4.5,9,1,3
11,16,11,16,13.5,27,5,10
6,1,1,6,3.5,7,5,0
24,26,24,26,25.0,50,2,22
11,11,11,11,11.0,22,0,10
5,1,1,5,3.0,6,4,0
16,16,16,16,16.0,32,0,15
5,17,5,17,11.0,22,12,1
17,24,17,24,20.5,41,7,16
1,9,1,9,5.0,10,8,0
8,11,8,11,9.5,19,3,4
1,4,1,4,2.5,5,3,0
23,46,23,46,34.5,69,23,18
16,2,2,16,9.0,18,14,0
6,11,6,11,8.5,17,5,4
11,12,11,12,11.5,23,1,9
4,13,4,13,8.5,17,9,0
1,5,1,5,3.0,6,4,0
4,1,1,4,2.5,5,3,0
20,26,20,26,23.0,46,6,11
11,2,2,11,6.5,13,9,1
8,1,1,8,4.5,9,7,0
5,1,1,5,3.0,6,4,0
4,3,3,4,3.5,7,1,2
5,5,5,5,5.0,10,0,4
41,28,28,41,34.5,69,13,22
7,1,1,7,4.0,8,6,0
20,19,19,20,19.5,39,1,17
1,19,1,19,10.0,20,18,0
6,4,4,6,5.0,10,2,3
4,1,1,4,2.5,5,3,0
15,10,10,15,12.5,25,5,7
5,1,1,5,3.0,6,4,0
4,9,4,9,6.5,13,5,3
20,29,20,29,24.5,49,9,18
10,11,10,11,10.5,21,1,5
3,7,3,7,5.0,10,4,1
10,7,7,10,8.5,17,3,4
13,17,13,17,15.0,30,4,12
23,1,1,23,12.0,24,22,0
20,19,19,20,19.5,39,1,17
9,17,9,17,13.0,26,8,7
2,6,2,6,4.0,8,4,1
12,8,8,12,10.0,20,4,5
4,2,2,4,3.0,6,2,1
9,9,9,9,9.0,18,0,7
7,4,4,7,5.5,11,3,2
1,6,1,6,3.5,7,5,0
5,16,5,16,10.5,21,11,4
4,2,2,4,3.0,6,2,0
2,12,2,12,7.0,14,10,0
27,27,27,27,27.0,54,0,26
6,2,2,6,4.0,8,4,1
4,1,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
7,4,4,7,5.5,11,3,3
6,10,6,10,8.0,16,4,5
13,16,13,16,14.5,29,3,9
6,6,6,6,6.0,12,0,5
2,5,2,5,3.5,7,3,1
1,30,1,30,15.5,31,29,0
4,5,4,5,4.5,9,1,2
5,6,5,6,5.5,11,1,3
19,9,9,19,14.0,28,10,7
5,2,2,5,3.5,7,3,1
31,28,28,31,29.5,59,3,25
4,5,4,5,4.5,9,1,3
14,8,8,14,11.0,22,6,7
19,20,19,20,19.5,39,1,18
5,10,5,10,7.5,15,5,4
4,1,1,4,2.5,5,3,0
11,1,1,11,6.0,12,10,0
16,17,16,17,16.5,33,1,14
6,7,6,7,6.5,13,1,5
40,44,40,44,42.0,84,4,38
7,5,5,7,6.0,12,2,4
1,8,1,8,4.5,9,7,0
4,1,1,4,2.5,5,3,0
7,1,1,7,4.0,8,6,0
20,20,20,20,20.0,40,0,19
1,25,1,25,13.0,26,24,0
1,4,1,4,2.5,5,3,0
8,6,6,8,7.0,14,2,5
1,4,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
5,1,1,5,3.0,6,4,0
5,1,1,5,3.0,6,4,0
2,55,2,55,28.5,57,53,0
1,15,1,15,8.0,16,14,0
4,2,2,4,3.0,6,2,0
4,4,4,4,4.0,8,0,3
2,4,2,4,3.0,6,2,0
1,4,1,4,2.5,5,3,0
10,6,6,10,8.0,16,4,3
9,9,9,9,9.0,18,0,7
1,17,1,17,9.0,18,16,0
1,9,1,9,5.0,10,8,0
14,12,12,14,13.0,26,2,11
1,7,1,7,4.0,8,6,0
4,5,4,5,4.5,9,1,2
4,1,1,4,2.5,5,3,0
9,2,2,9,5.5,11,7,1
1,4,1,4,2.5,5,3,0
5,5,5,5,5.0,10,0,3
5,6,5,6,5.5,11,1,4
1,5,1,5,3.0,6,4,0
5,1,1,5,3.0,6,4,0
16,16,16,16,16.0,32,0,9
14,12,12,14,13.0,26,2,11
6,6,6,6,6.0,12,0,5
6,1,1,6,3.5,7,5,0
18,7,7,18,12.5,25,11,4
5,1,1,5,3.0,6,4,0
5,1,1,5,3.0,6,4,0
17,17,17,17,17.0,34,0,14
6,4,4,6,5.0,10,2,3
34,23,23,34,28.5,57,11,21
11,21,11,21,16.0,32,10,10
1,4,1,4,2.5,5,3,0
5,2,2,5,3.5,7,3,1
11,13,11,13,12.0,24,2,8
23,8,8,23,15.5,31,15,6
5,3,3,5,4.0,8,2,2
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
3,12,3,12,7.5,15,9,2
7,6,6,7,6.5,13,1,5
7,8,7,8,7.5,15,1,6
5,5,5,5,5.0,10,0,4
4,1,1,4,2.5,5,3,0
15,14,14,15,14.5,29,1,11
1,7,1,7,4.0,8,6,0
1,6,1,6,3.5,7,5,0
6,1,1,6,3.5,7,5,0
11,11,11,11,11.0,22,0,10
4,1,1,4,2.5,5,3,0
4,1,1,4,2.5,5,3,0
11,1,1,11,6.0,12,10,0
10,5,5,10,7.5,15,5,0
8,7,7,8,7.5,15,1,6
14,10,10,14,12.0,24,4,9
17,22,17,22,19.5,39,5,7
34,41,34,41,37.5,75,7,25
4,4,4,4,4.0,8,0,3
8,1,1,8,4.5,9,7,0
13,15,13,15,14.0,28,2,10
22,20,20,22,21.0,42,2,18
13,12,12,13,12.5,25,1,11
6,2,2,6,4.0,8,4,1
23,20,20,23,21.5,43,3,18
6,2,2,6,4.0,8,4,1
4,1,1,4,2.5,5,3,0
11,8,8,11,9.5,19,3,6
19,23,19,23,21.0,42,4,17
6,5,5,6,5.5,11,1,4
7,5,5,7,6.0,12,2,4
19,20,19,20,19.5,39,1,16
1,10,1,10,5.5,11,9,0
21,3,3,21,12.0,24,18,2
1,4,1,4,2.5,5,3,0
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
25,26,25,26,25.5,51,1,24
3,15,3,15,9.0,18,12,1
5,1,1,5,3.0,6,4,0
5,6,5,6,5.5,11,1,4
1,4,1,4,2.5,5,3,0
9,1,1,9,5.0,10,8,0
6,1,1,6,3.5,7,5,0
7,1,1,7,4.0,8,6,0
15,5,5,15,10.0,20,10,4
1,21,1,21,11.0,22,20,0
3,8,3,8,5.5,11,5,1
1,4,1,4,2.5,5,3,0
19,22,19,22,20.5,41,3,9
46,44,44,46,45.0,90,2,32
10,7,7,10,8.5,17,3,6
8,7,7,8,7.5,15,1,6
1,4,1,4,2.5,5,3,0
18,21,18,21,19.5,39,3,17
1,18,1,18,9.5,19,17,0
1,4,1,4,2.5,5,3,0
1,8,1,8,4.5,9,7,0
9,10,9,10,9.5,19,1,8
11,30,11,30,20.5,41,19,10
1,4,1,4,2.5,5,3,0
28,25,25,28,26.5,53,3,17
5,4,4,5,4.5,9,1,2
4,9,4,9,6.5,13,5,3
33,39,33,39,36.0,72,6,19
11,3,3,11,7.0,14,8,2
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
6,4,4,6,5.0,10,2,3
8,29,8,29,18.5,37,21,5
1,5,1,5,3.0,6,4,0
1,4,1,4,2.5,5,3,0
4,5,4,5,4.5,9,1,3
2,5,2,5,3.5,7,3,0
21,32,21,32,26.5,53,11,18
6,6,6,6,6.0,12,0,4
16,14,14,16,15.0,30,2,12
5,6,5,6,5.5,11,1,4
1,10,1,10,5.5,11,9,0
4,1,1,4,2.5,5,3,0
16,17,16,17,16.5,33,1,13
32,29,29,32,30.5,61,3,19
2,5,2,5,3.5,7,3,0
2,5,2,5,3.5,7,3,1
4,1,1,4,2.5,5,3,0
4,9,4,9,6.5,13,5,1
5,1,1,5,3.0,6,4,0
3,6,3,6,4.5,9,3,1
4,5,4,5,4.5,9,1,2
11,8,8,11,9.5,19,3,6
12,24,12,24,18.0,36,12,10
13,12,12,13,12.5,25,1,11
13,13,13,13,13.0,26,0,12
19,17,17,19,18.0,36,2,15
4,1,1,4,2.5,5,3,0
15,1,1,15,8.0,16,14,0
13,16,13,16,14.5,29,3,9
25,20,20,25,22.5,45,5,15
25,20,20,25,22.5,45,5,18
4,7,4,7,5.5,11,3,2
5,1,1,5,3.0,6,4,0
5,6,5,6,5.5,11,1,4
4,1,1,4,2.5,5,3,0
6,15,6,15,10.5,21,9,4
4,1,1,4,2.5,5,3,0
1,6,1,6,3.5,7,5,0
5,12,5,12,8.5,17,7,2
35,26,26,35,30.5,61,9,23
3,11,3,11,7.0,14,8,2
4,6,4,6,5.0,10,2,3
12,18,12,18,15.0,30,6,11
1,5,1,5,3.0,6,4,0
24,24,24,24,24.0,48,0,20
8,13,8,13,10.5,21,5,7
40,45,40,45,42.5,85,5,31
1,19,1,19,10.0,20,18,0
5,1,1,5,3.0,6,4,0
4,5,4,5,4.5,9,1,3
4,1,1,4,2.5,5,3,0
19,20,19,20,19.5,39,1,17
1,7,1,7,4.0,8,6,0
14,11,11,14,12.5,25,3,10
7,7,7,7,7.0,14,0,6
11,7,7,11,9.0,18,4,6
9,9,9,9,9.0,18,0,8
11,9,9,11,10.0,20,2,8
5,1,1,5,3.0,6,4,0
8,2,2,8,5.0,10,6,1
4,6,4,6,5.0,10,2,1
31,23,23,31,27.0,54,8,22
13,11,11,13,12.0,24,2,9
16,8,8,16,12.0,24,8,2
4,5,4,5,4.5,9,1,0
5,1,1,5,3.0,6,4,0
12,1,1,12,6.5,13,11,0
3,5,3,5,4.0,8,2,1
4,5,4,5,4.5,9,1,0
24,24,24,24,24.0,48,0,20
4,1,1,4,2.5,5,3,0
6,1,1,6,3.5,7,5,0
4,1,1,4,2.5,5,3,0
1,4,1,4,2.5,5,3,0
17,10,10,17,13.5,27,7,9
10,1,1,10,5.5,11,9,0
5,1,1,5,3.0,6,4,0
1,5,1,5,3.0,6,4,0
12,19,12,19,15.5,31,7,6
15,11,11,15,13.0,26,4,6
4,146,4,146,75.0,150,142,0
1,6,1,6,3.5,7,5,0
1,6,1,6,3.5,7,5,0
34,30,30,34,32.0,64,4,21
15,24,15,24,19.5,39,9,11
2,16,2,16,9.0,18,14,0
5,1,1,5,3.0,6,4,0
10,1,1,10,5.5,11,9,0
7,7,7,7,7.0,14,0,6
12,7,7,12,9.5,19,5,6
15,15,15,15,15.0,30,0,13
10,9,9,10,9.5,19,1,7
4,10,4,10,7.0,14,6,2
17,9,9,17,13.0,26,8,0
20,55,20,55,37.5,75,35,11
1,5,1,5,3.0,6,4,0
9,2,2,9,5.5,11,7,1
5,1,1,5,3.0,6,4,0
12,10,10,12,11.0,22,2,9
1,14,1,14,7.5,15,13,0
20,18,18,20,19.0,38,2,17
5,7,5,7,6.0,12,2,3
1,7,1,7,4.0,8,6,0
8,8,8,8,8.0,16,0,7
30,15,15,30,22.5,45,15,12
4,4,4,4,4.0,8,0,3
14,12,12,14,13.0,26,2,11
1,105,1,105,53.0,106,104,0
5,1,1,5,3.0,6,4,0
