q1_hash,q2_hash,q1_freq,q2_freq
28738,712,1,4
2846,31989,19,31
28739,1291,1,8
28740,33538,1,5
23570,22750,7,5
28231,48255,5,1
7865,10624,9,12
1888,4199,49,47
24055,48256,4,1
28741,39019,1,11
14458,19381,4,4
5124,36524,9,5
25025,5727,4,20
28742,42900,4,4
11122,48257,4,1
17208,48258,12,1
3105,10268,12,11
3124,2033,23,23
28743,17045,1,5
11983,48259,4,1
20556,38122,13,9
28744,44098,1,5
13412,39518,6,2
16498,37474,4,2
6302,8786,12,40
3568,369,12,14
2799,5302,18,17
2909,35276,54,40
4553,21125,21,21
28745,17285,1,5
28746,19578,1,7
28747,37289,2,15
28748,48260,4,1
28749,88,1,18
17532,15325,24,49
421,1214,33,29
28750,29052,1,8
10114,19009,8,7
28751,34859,1,22
5939,17532,49,24
28752,34322,8,10
4810,31925,26,30
23554,1591,5,7
21698,21001,6,5
5644,24033,50,33
28753,31294,1,4
28754,15983,4,3
28755,21809,6,5
5532,24153,10,7
3098,1727,43,45
17900,338,7,9
28756,48261,5,1
13179,20244,13,9
28757,22520,1,4
24575,13728,2,8
20167,33865,4,4
3170,12126,5,5
3571,11692,20,19
925,19814,17,14
11000,3780,11,12
2958,12104,10,11
9707,48262,7,1
28758,31893,1,12
11633,48263,4,1
14820,48264,5,1
903,4351,17,22
2471,1300,20,33
11054,48265,4,1
28759,26850,1,4
8354,48266,6,1
839,9158,38,15
172,3418,45,26
28760,39455,1,6
28761,38550,10,6
11652,19650,5,7
28762,21180,6,8
28763,37870,5,2
24989,48267,4,1
28764,10542,1,19
11378,48268,4,1
1232,12169,14,15
28765,48071,1,4
15342,41663,11,12
1427,6054,37,21
4252,3309,42,34
19751,34359,13,19
12752,48269,8,1
352,6618,5,5
28766,35580,6,2
7697,16254,13,8
8145,48270,6,1
7969,37976,48,11
28767,12687,1,5
13884,36390,13,7
21588,39832,3,4
12731,34745,6,6
17463,34698,7,12
4782,48271,5,1
27062,48272,8,1
28768,31319,1,4
2090,14111,31,21
6906,1043,30,4
13814,3917,28,23
23485,40237,4,4
2048,7203,49,42
10463,16845,12,13
2703,1867,20,22
4207,7256,17,15
2554,37654,8,7
28769,48273,4,1
22622,38548,3,6
28770,10344,2,6
27189,12419,4,2
9203,48274,4,1
20462,12775,13,18
28771,16040,1,4
9076,39535,18,23
16173,34327,4,19
28772,1178,1,14
10704,32467,5,5
6060,9938,6,10
28773,24419,1,5
22783,26039,16,6
28774,34066,1,4
21519,48275,4,1
3014,32575,7,2
12034,21187,6,8
15402,21966,9,6
333,1491,51,42
11621,19063,4,4
12164,32613,4,2
10348,35972,7,8
11492,9782,20,20
28775,23990,1,4
3339,18935,9,15
3423,3648,37,34
4725,6318,6,13
329,841,2,14
28776,38515,1,4
15006,26934,4,4
6826,4208,23,21
246,3309,40,34
4105,48276,7,1
1232,7215,14,11
17915,11676,8,9
1390,18857,6,4
28777,28937,4,4
28778,48277,5,1
1463,10329,31,41
148,2353,41,12
6820,48278,5,1
28779,15965,5,20
19794,3524,23,19
28780,30885,1,24
1401,48279,4,1
28781,38444,1,4
28782,48280,6,1
22182,42337,8,7
5678,850,20,20
1559,48281,7,1
768,4876,27,26
28783,30817,1,6
1904,21795,21,29
6721,27896,7,4
6262,8943,8,19
15567,36637,7,6
28784,34204,1,8
3648,19558,34,33
6109,16623,19,19
9758,35302,5,6
6644,48282,7,1
4871,3746,13,5
7022,48283,4,1
4845,48284,4,1
10267,24236,31,23
14729,15308,10,9
20524,21906,13,12
14468,20409,6,6
28785,38375,1,5
28786,11998,2,9
3048,2393,44,28
8280,10326,10,10
2708,8940,17,17
6860,48285,11,1
12620,20645,32,22
28787,48286,5,1
4283,7440,11,14
6187,48287,5,1
9921,17123,7,18
1796,4211,10,11
2135,22734,31,36
28788,39916,2,4
28789,6553,1,11
28790,4393,4,8
14169,48288,6,2
10912,48289,6,1
4072,34452,7,6
19521,22363,13,13
28791,13387,7,5
24435,48290,4,1
7856,48291,5,1
15398,35618,4,10
27407,39380,8,6
28792,4020,2,4
18960,5073,15,11
6358,48292,9,1
28793,1584,1,4
917,304,43,34
12559,29960,15,9
28794,39879,2,4
28795,16719,1,16
28796,29560,3,8
1332,34953,18,19
6620,44292,5,5
8170,27842,20,29
28797,38,1,8
21139,48293,5,1
17770,34529,7,6
2718,333,42,51
28798,34459,2,4
25720,48294,4,1
21743,48295,4,1
28799,48296,6,2
26727,48297,4,1
28800,27084,9,9
3076,26299,6,4
28801,43366,2,4
6632,363,20,18
8097,48298,14,1
8725,27968,11,11
2869,19598,7,8
16667,2712,13,18
1326,36333,13,12
28802,20672,1,4
20270,16742,13,15
28803,25823,7,7
4765,8737,4,5
17067,33343,9,9
14976,13052,2,18
3115,31886,7,8
2216,5423,10,15
7134,21454,5,13
6491,26863,11,10
13166,33577,17,17
28804,30601,1,4
28805,20796,2,5
48,3598,25,21
28806,35551,3,4
19258,44974,7,5
2599,20178,12,9
26749,48299,5,1
3058,9260,18,29
20744,8036,12,6
7086,48300,17,1
28807,21084,2,4
28808,38174,1,6
23111,35641,11,13
28809,17088,1,4
28810,36461,1,6
3634,48301,4,1
1871,17399,16,8
9584,8163,6,6
28811,34338,1,8
28812,37987,1,11
15587,48302,4,1
17982,48303,8,2
23776,38124,3,16
43,6636,21,31
5103,4419,15,21
28813,10619,4,6
28814,13116,1,11
21446,48304,4,1
1721,48305,14,1
15415,26325,6,7
26328,48306,5,1
21229,14187,2,8
28815,15185,4,4
13026,6275,11,12
28816,11201,1,9
20024,24489,7,7
28817,5272,14,14
28818,6775,4,5
4082,15083,11,11
28819,29925,1,8
28820,6494,2,21
19343,36796,5,2
28821,39504,12,9
7683,22028,6,5
822,8663,13,12
28822,9000,1,4
28823,44078,1,4
6961,14300,33,18
3198,39941,4,2
28824,2007,1,18
20046,15959,10,9
26965,5430,5,4
26981,33578,5,5
28825,30382,1,5
23360,48307,5,1
28826,20705,4,10
8291,36757,7,18
5972,18370,8,6
19393,705,4,8
7354,11275,7,6
28827,20744,10,12
2246,442,22,16
7215,8906,11,13
28828,8225,6,18
22414,48308,4,1
28829,6089,2,4
8632,16570,19,20
28830,2269,5,3
28831,33337,2,4
28832,4891,1,11
6191,48309,5,1
10106,39321,6,4
27502,11389,4,7
10024,9083,17,35
28833,21700,1,4
18587,42400,8,5
24315,40303,6,2
28834,43358,6,7
9095,33123,5,2
19191,48310,5,1
9789,19397,7,8
1173,5372,36,23
14012,47317,5,4
20298,46657,6,6
25461,32087,4,5
229,41212,4,4
7091,2741,14,16
5048,2438,13,13
2458,9225,11,11
4351,14249,22,19
4685,32817,10,8
4880,8276,7,7
28835,11912,8,8
2436,65,15,6
3291,48311,12,1
26492,5977,2,7
11404,30934,6,7
24479,29879,3,5
15706,42152,10,10
10614,4067,7,7
8572,6541,11,11
17451,42206,5,5
28836,26752,1,7
28837,24917,1,4
10185,36480,7,9
28838,39006,1,4
28839,7362,4,6
10105,24900,11,9
868,1634,26,26
13925,33171,3,8
6849,48312,4,1
20825,11171,8,8
17503,48313,6,1
13890,16524,6,5
21961,20520,5,4
23690,42778,6,6
1455,36027,9,14
6044,36453,24,20
28840,40737,1,5
540,35317,11,11
28841,39830,1,9
28842,3736,1,10
28843,6693,1,6
5167,28970,14,13
4567,48314,4,1
12150,14183,24,23
424,48315,6,1
874,2270,13,24
14201,48316,5,1
2945,5393,14,13
3479,1640,10,39
5165,19082,19,19
16797,3221,5,5
20191,48317,4,1
16385,19483,6,6
28844,30251,5,2
9525,22956,10,9
8229,27938,13,12
1634,1188,26,26
5537,1669,29,34
28845,29977,1,5
1760,1340,20,21
2004,39930,12,5
2779,1093,8,9
18380,22266,12,12
28846,20557,1,5
1177,17554,11,11
28847,802,1,19
28848,27977,9,7
2856,6102,23,33
8761,14495,9,8
4025,14770,10,13
28849,24810,1,5
26555,48318,4,1
236,30284,146,9
28850,34528,1,5
500,37654,11,7
469,286,30,29
22137,2212,4,8
9947,3798,5,4
7280,1887,21,22
28851,3039,1,4
21153,48319,4,1
24301,48320,4,1
20703,10435,12,17
28852,20214,7,10
3510,48321,7,1
4900,48322,6,1
13278,16871,19,33
19550,48323,4,1
4863,6961,31,33
11956,30565,8,13
4613,1640,17,39
275,8663,36,12
24410,48324,5,1
28853,48325,5,1
28854,16719,1,16
3680,48326,15,1
25830,8379,7,11
9155,4618,28,27
3389,5837,19,20
11205,622,20,22
2759,48327,5,1
5529,48328,6,1
1069,48329,10,1
348,8195,20,22
28855,48330,4,1
28856,25597,1,8
28857,3846,1,26
11963,48331,5,1
28858,5386,5,5
28859,27868,2,5
28860,48332,4,1
8206,25365,24,11
6265,13982,9,11
1841,850,33,20
28861,609,1,8
682,37084,38,24
19734,17847,4,5
28862,5085,1,9
14909,27988,11,8
7211,14727,9,12
4252,1727,42,45
3570,2355,27,24
23378,7804,15,21
14424,48333,5,2
28863,48334,5,2
28864,11686,1,5
890,48335,23,1
20830,34651,4,15
13685,9712,10,12
12570,37163,8,4
9366,48336,7,1
25522,42689,5,3
16592,48337,4,1
31,16871,24,33
4236,4239,19,16
28865,29194,1,10
27806,34371,2,5
636,6595,20,6
7710,11201,7,9
28866,1250,4,5
10240,912,7,7
19228,11868,9,9
28867,21290,1,10
8565,20541,32,31
9377,25117,6,13
8747,19281,5,5
18478,48338,4,1
28868,26656,5,5
896,4705,31,33
2845,13046,7,7
4750,12642,23,27
19958,48339,6,1
18177,35248,8,9
28869,27383,1,6
14943,29121,5,8
22370,8984,15,12
14250,2447,25,25
13030,2889,6,4
2048,6770,49,36
9494,11195,3,4
28870,40602,1,15
2198,9943,32,41
16235,36501,8,8
17888,8576,6,8
1901,33788,9,2
13677,34322,10,10
28871,14267,5,4
11268,35987,4,20
27157,16937,2,5
24138,25609,9,10
28872,48340,5,1
25186,13674,7,7
3961,48341,8,1
21428,48342,5,1
28873,11900,1,9
4719,11975,8,8
14263,5262,14,14
15499,38274,7,6
28874,30604,1,8
19930,3575,10,7
4149,31632,19,16
28875,48343,1,4
20970,373,17,20
27009,48344,2,5
15475,48345,5,1
5049,35587,4,6
28876,46184,1,4
6400,20988,5,7
28877,21658,1,5
13869,48346,14,1
19273,48347,4,1
28878,87,1,18
1451,3452,25,35
28879,9675,1,4
28880,28130,1,4
750,3411,21,15
6362,14574,17,20
14649,11893,7,6
19123,48348,4,1
21250,42746,6,5
469,3069,30,32
4934,5694,9,14
1121,2961,22,19
1198,36181,15,8
5800,20803,6,7
21062,48349,6,1
21110,27442,5,5
7539,35721,8,8
947,41099,25,25
12950,48350,9,1
28881,24306,1,4
2869,13996,7,9
13516,48351,5,1
26747,34493,6,11
28500,37190,9,8
4544,9475,13,12
15593,30486,8,5
16606,48352,10,1
22170,38989,3,22
28882,44299,4,4
28883,639,1,13
1130,12919,18,13
28884,8838,1,5
11374,40153,5,2
13382,12062,6,6
28885,46929,1,4
28886,267,3,14
1426,261,36,30
905,9364,8,15
28887,1735,1,7
23342,3374,4,4
3520,48353,5,1
5572,41274,8,6
28888,39037,5,2
1981,18790,19,21
23317,48354,5,1
28889,10135,1,6
20424,23726,5,3
28890,1199,1,5
19148,14895,6,7
176,23619,26,25
2268,19686,19,18
25047,27534,11,11
3011,48355,4,1
5223,22868,41,45
4062,22495,19,14
24452,41697,6,9
947,8957,25,22
28891,187,8,10
11144,45243,7,6
7771,48356,13,1
3423,5994,37,30
223,21328,9,3
28892,48357,1,4
11676,32877,9,11
8560,10329,30,41
4506,48358,11,1
5929,1282,10,8
4980,48359,6,1
12070,38264,10,7
4832,48360,11,1
28893,305,1,49
167,21906,11,12
11377,37030,12,12
28894,12576,1,11
28895,12227,1,9
14883,32595,2,4
10082,40454,8,6
6102,682,33,38
15968,2361,7,8
28896,37139,2,5
9766,4495,5,2
7421,8992,15,17
27645,7459,4,5
9827,3362,6,26
24276,47987,3,4
28897,16092,6,8
28898,11829,1,5
7668,48361,16,1
28899,42315,1,4
6492,48362,7,1
16696,23843,8,9
28900,48363,5,1
28901,7914,1,21
17927,12147,6,6
28902,41658,1,4
25404,35547,2,22
426,48364,6,1
12621,29861,4,5
7730,1105,12,10
27477,13720,9,13
6810,525,26,26
28903,1161,1,9
28904,37083,1,4
28905,16780,1,5
4506,48365,11,1
28906,26273,5,4
8994,2222,3,10
28907,34885,1,4
28908,38687,1,4
8989,15635,13,23
21444,16418,5,7
6826,16529,23,5
4135,8706,14,31
7337,4497,15,23
28909,48366,6,1
28910,32313,1,4
28911,39169,1,8
28912,34298,1,24
23690,30479,6,8
28913,28633,1,6
7556,35957,13,12
23821,48367,6,1
28914,9650,3,43
28915,34241,1,4
4191,48368,5,4
7354,21209,7,6
12491,48369,5,2
2005,9010,13,13
16841,48370,6,1
28916,8660,1,4
15159,48371,6,1
2803,8224,15,20
5915,34292,15,19
833,11427,16,14
5316,5515,20,19
28917,38600,3,7
6710,17935,4,3
9169,34306,8,2
18016,25290,5,6
4724,39812,4,3
2952,199,24,18
6257,16092,6,8
25032,48372,9,1
28918,584,1,88
14975,48373,4,1
8646,1315,23,44
6804,48374,5,1
5233,48375,4,1
27136,5043,2,4
21119,48376,4,1
28919,13789,1,5
28920,30742,1,28
4989,14300,33,18
5048,21626,13,13
28921,34596,1,5
7169,990,6,6
602,48377,7,1
28922,34859,1,22
10897,19973,12,15
22557,48378,5,1
28923,696,1,7
4571,48379,4,1
8921,48380,7,1
18348,29208,7,7
4829,44491,4,3
28924,31743,3,6
1326,20115,13,12
28925,10419,1,4
26586,11417,3,7
7645,36701,8,4
447,11186,11,15
979,28754,4,4
8893,13349,4,4
4238,48381,6,1
26139,7619,4,4
16731,31365,7,5
10732,24359,15,10
23843,36501,9,8
21528,21439,28,18
28926,5469,1,10
28927,8479,1,19
28928,21652,2,13
337,528,20,20
14398,48382,5,1
10003,2103,12,14
28929,28950,1,39
28930,30671,2,5
24175,6065,9,9
7437,48383,4,1
28931,11863,1,5
7692,48384,6,1
28932,47609,1,4
1648,14183,19,23
328,19879,16,13
28933,31248,6,6
28934,45861,1,10
17269,21125,24,21
4529,14786,9,9
12687,48385,5,1
21769,48233,4,5
28935,48386,5,1
2650,48,22,25
8137,13708,7,8
2355,9340,24,26
14527,40634,8,3
8849,5012,20,17
10816,21180,5,8
24435,48387,4,1
28936,9650,1,43
19421,48388,10,1
15471,48389,9,1
19824,7914,6,21
23303,42257,5,7
9847,36465,7,4
28937,47879,4,3
12239,558,4,6
6276,8967,29,23
28938,29730,1,6
8037,48390,8,1
28939,33736,8,5
28940,48391,5,2
22088,25320,5,4
17297,48392,4,1
7222,12142,4,5
13474,36436,4,5
17411,48393,6,1
14675,14574,20,20
6907,26962,20,10
28941,24998,4,5
18856,22981,5,3
28942,48394,2,4
11898,6347,8,7
28943,48395,4,1
19211,3498,5,16
1417,7634,11,10
28944,48396,7,2
28945,39818,1,11
22994,48397,5,1
2397,6514,13,24
9400,34609,31,21
1192,48398,4,1
12325,10597,7,7
28946,7717,1,4
7776,36757,6,18
18564,17508,5,4
26596,28891,15,8
2946,1899,25,25
6047,18189,10,12
901,21502,13,6
28947,43236,1,4
28948,27021,1,5
7879,11627,25,23
833,24564,16,14
3576,31969,66,31
22296,19976,7,11
13275,200,11,9
3265,9165,27,19
28949,40602,1,15
28950,48399,39,1
2002,1121,18,22
6073,19521,13,13
9092,48400,5,1
342,48401,26,1
28951,42455,6,5
621,5480,45,48
15204,22448,5,6
8019,13980,15,9
28952,18454,5,7
15318,36396,7,5
17811,48402,5,1
28953,34524,2,7
3009,6639,8,35
6549,7251,5,5
3720,48403,17,5
17083,38408,5,5
28954,34204,1,8
11090,24593,7,7
20693,16039,6,7
2515,31104,7,8
185,1603,26,15
20733,34986,7,6
7115,4351,23,22
8722,3238,10,15
10988,4657,6,7
4065,26655,9,9
3379,15111,9,12
28955,4007,1,17
28956,40432,1,4
7745,48404,4,1
15332,39110,5,5
28957,32467,1,5
1807,42019,4,5
4401,9542,19,22
9962,46629,9,2
2627,29265,4,4
2958,22513,10,8
6488,36506,11,5
20333,48405,7,1
3703,36063,10,13
9,4906,46,41
28958,23364,5,2
28959,35236,1,16
1426,29690,36,34
5739,6366,13,13
19581,11388,6,15
28960,36302,2,5
28961,48406,4,1
1913,5900,12,7
8587,37212,8,9
20639,48407,4,1
18493,48408,8,1
27064,17293,6,6
13799,25540,12,12
3751,48409,7,1
28962,19943,1,5
220,10037,17,17
549,2929,15,2
21456,48410,6,1
28963,48411,4,2
5047,40430,4,3
28964,29583,1,4
28965,39443,5,4
28966,21732,1,10
28967,30683,1,14
10457,2357,16,21
28968,48412,5,1
28969,48413,5,1
9377,3809,6,4
13398,39663,4,4
28970,36485,13,12
24901,18740,6,9
5537,10362,29,27
28971,46131,4,2
12920,48414,7,2
3554,48415,4,1
28972,48416,5,1
1582,31245,6,5
28973,48417,4,1
23290,48418,5,1
27552,48419,4,1
21242,43659,5,4
20315,32610,5,4
9761,8565,32,32
14433,17766,5,5
28974,284,1,16
21943,48420,5,1
6249,41057,4,4
21507,46219,5,5
28975,24907,1,11
14667,48421,10,1
6824,26016,9,6
2972,11317,24,28
28976,35539,1,6
1651,14456,8,9
28977,48422,1,5
28978,48423,4,1
169,48424,19,1
1174,37200,18,8
6403,24433,7,7
3674,48425,6,1
4895,48426,15,1
12014,20828,21,5
16686,20294,4,6
9285,17979,36,37
5406,1610,37,21
2881,3933,9,10
28979,22205,6,2
2606,18589,17,17
28980,38381,7,10
20883,48427,4,1
28981,34990,1,6
5718,28474,5,4
973,28817,34,14
28982,17633,3,9
28983,36871,1,4
7879,21183,25,12
20983,48428,5,1
20102,11197,6,4
75,20052,10,11
3526,35690,16,9
2615,21010,6,7
28984,4340,1,5
6335,20115,13,12
12983,2401,14,13
28985,35863,5,4
10483,3542,26,37
28986,35199,17,16
547,1640,11,39
20334,16085,39,22
28987,10626,1,5
18802,32930,7,5
28988,13482,4,5
28989,41858,1,4
518,9299,8,7
4008,2855,26,27
28990,30696,1,5
28554,21830,4,4
2962,48429,7,1
21469,48430,4,1
10348,4492,7,10
18028,34795,7,20
8606,10421,5,8
28991,41703,1,4
21534,34484,9,6
28992,14194,2,11
21157,43110,5,5
10742,10870,15,11
11419,26599,13,7
5561,48431,6,1
15785,4323,4,2
6790,9400,18,31
28993,1374,1,55
10167,30194,19,46
655,3810,50,43
28994,31552,1,4
12380,15562,23,11
28995,12918,1,4
6252,48432,7,1
10599,44764,6,4
12405,30403,11,7
28939,39976,8,5
20784,19490,6,6
28996,48433,5,1
1175,5537,34,29
9544,48434,6,1
2674,48435,14,1
28997,19924,1,7
28998,14367,1,4
3001,8934,24,26
28999,6869,1,9
15468,48436,4,1
1753,95,31,31
29000,34667,1,14
5837,11571,20,20
17305,11635,18,12
2841,25612,6,6
14527,19436,8,12
20482,48303,7,2
3787,48437,4,4
29001,35164,2,9
10056,48438,4,1
29002,31182,1,5
3773,19285,6,6
1277,1004,4,15
5788,26977,13,33
11874,4561,5,19
19144,48439,5,1
2851,9285,29,36
14317,37404,8,6
375,35317,12,11
1697,29383,5,7
29003,25166,1,4
29004,2172,4,12
29005,48440,4,1
29006,3399,9,9
29007,24088,1,4
10699,46911,7,5
29008,3700,1,39
11535,34644,2,5
21196,45861,2,10
246,20411,40,27
29009,34866,9,9
29010,48441,2,4
11642,48442,4,1
14460,48443,10,1
12761,28084,7,4
14022,48444,6,1
3489,35276,42,40
29011,36281,1,9
4335,48445,8,1
23499,5751,7,6
29012,36228,2,5
29013,28282,2,5
7838,3411,15,15
20741,34313,2,4
29014,20818,3,4
2503,48446,4,1
29015,26717,1,5
2140,38591,6,6
5635,2143,10,10
22476,48447,6,1
44,15174,7,6
839,10329,38,41
10851,48448,4,1
29016,29462,2,4
14333,28260,6,6
21143,48449,4,1
6632,34359,20,19
20694,16114,16,29
29017,1979,1,29
3537,48450,4,1
2486,48451,7,1
3423,32343,37,4
8811,25761,8,8
12192,6596,17,16
20944,36007,9,9
29018,48452,4,1
8,24236,32,23
29019,48453,9,3
13023,48454,7,2
29020,48455,4,1
29021,40581,11,15
12901,38302,5,9
5386,46167,5,2
20251,48456,5,1
3866,36971,4,10
3743,16871,38,33
24223,38538,4,4
29022,18155,1,10
29023,7224,2,8
12350,44901,7,7
26270,18442,2,9
15338,19751,8,13
29024,41288,5,3
3770,48457,4,4
10663,17746,17,15
29025,12017,1,10
3874,3482,3,18
19601,48458,4,1
29026,34244,1,5
29027,5469,1,10
29028,12405,1,11
19176,48459,5,1
29029,14133,1,5
10871,21263,5,6
29030,47391,2,4
29031,28210,1,4
703,12593,22,21
29032,40689,4,5
8961,36604,22,9
23704,48460,5,1
5538,35468,6,6
20963,11212,18,16
2001,10216,26,26
4924,573,15,13
29033,28103,3,5
9530,35608,16,16
15347,11020,6,6
29034,12044,2,5
29035,37347,3,5
6985,48461,4,2
5772,17731,20,21
29036,25956,1,4
9943,1075,41,31
29037,35867,4,5
11477,48462,4,1
25747,48463,5,1
6704,10617,8,7
10671,14922,11,16
62,34615,12,10
29038,34245,2,15
21113,11249,6,18
4062,23287,19,13
29039,48464,5,1
12185,11981,15,15
6802,25876,15,12
2145,42330,5,4
6664,34615,11,10
29040,24126,1,31
12386,27530,17,21
2300,15102,12,12
16771,48465,4,1
5239,36177,7,7
541,777,15,13
8147,7556,13,13
6404,28669,19,14
10759,48466,5,1
29041,48467,4,1
29042,36699,4,2
7867,48468,7,1
29043,14095,1,11
7490,46410,16,2
8259,48469,4,1
7051,48470,4,1
1177,23422,11,10
20202,17462,4,7
9943,5925,41,36
7218,7969,28,48
3408,39281,16,15
4094,13279,16,14
2147,18404,18,8
9480,48471,4,1
12216,48472,5,1
4587,48473,5,3
10772,12103,3,8
7296,35537,4,5
29044,44092,8,5
17770,20121,7,5
6057,13814,27,28
5793,9293,39,20
29045,26231,6,6
3910,15993,19,13
23294,11932,13,14
11935,18611,10,9
12722,4359,5,4
16075,31728,9,8
6770,1727,36,45
10909,48474,6,1
4401,7242,19,21
23615,48475,5,1
29046,47093,1,5
29047,39529,1,4
22732,43960,9,6
2477,14647,17,18
2397,1245,13,24
29048,7593,1,5
486,37345,12,10
525,11039,26,27
16007,13825,3,5
14371,48476,7,1
18599,15640,7,5
24476,48477,6,1
29049,32225,1,8
21629,25104,2,9
29050,43970,1,4
8350,24897,2,4
29051,48478,5,1
13420,1512,7,7
3234,37425,6,4
4232,11642,2,4
12457,25064,7,5
29052,48479,8,2
29053,41998,1,5
6892,48480,4,1
4555,13180,8,10
17794,48481,5,1
3002,14317,7,8
839,12802,38,9
6561,19973,15,15
29054,48482,4,1
13418,3869,8,5
29055,22194,1,5
1308,5455,13,75
29056,4962,1,7
29057,39495,1,4
21925,13809,4,10
5010,33395,5,5
6404,8474,19,20
29058,21880,2,4
583,48483,12,1
21719,11536,4,6
29059,37544,1,5
14677,228,4,5
7819,8722,12,10
28021,42606,4,5
12150,7804,24,21
27258,37950,5,6
29060,35134,1,35
21360,4139,5,5
16822,24226,7,7
19921,48484,6,1
29061,48485,4,1
5321,35576,20,16
29062,25289,1,4
29063,48486,4,1
2139,20963,12,18
4956,38620,7,7
13494,48487,4,1
10267,1899,31,25
29064,8331,1,4
2072,3776,8,8
27661,48488,4,1
12195,6217,10,4
1754,35200,6,5
22520,48489,4,1
21855,40901,3,15
11390,7807,10,11
29065,48490,7,1
11839,1787,16,14
29066,35952,1,5
27377,4990,5,10
19585,48491,5,1
1411,25103,9,5
15854,29871,6,4
29067,6284,1,7
563,15172,38,24
11452,3819,4,7
4876,1806,26,26
14443,18873,12,17
763,5727,20,20
29045,35202,6,6
29068,29894,1,5
6687,6996,7,10
3016,29787,21,19
15398,13450,4,5
29069,12785,5,3
29070,36902,3,6
20524,33533,13,12
25942,48492,4,1
27070,48493,8,1
8603,35221,15,12
7188,47701,6,5
11804,5473,2,13
29071,48494,4,4
29072,7914,1,21
19649,7853,4,4
7877,7220,10,4
12353,13312,16,17
12520,38124,2,16
7732,18197,11,8
75,9658,10,14
4216,9441,18,13
29073,39002,3,7
24780,22627,8,17
2777,31193,4,5
1432,15084,23,23
7510,48495,8,1
10197,10428,11,13
11981,15648,15,15
29074,48496,4,1
22118,21331,24,15
29075,36349,1,6
29076,48497,4,1
29077,2937,1,28
7099,8555,4,4
495,36857,12,11
29078,30696,1,5
29079,5039,1,5
29080,33114,1,6
25649,15168,6,2
16281,48498,4,1
5619,44613,5,5
29081,25799,1,4
29082,34327,3,19
29083,11382,1,5
1633,48499,10,1
29084,48500,4,1
22066,42704,4,4
29085,39177,2,5
4786,8260,21,14
